id	ConceptA	ConceptB_Pre	ca_smog_index	ca_noun_phrases	ca_flesch_reading_ease	ca_number_words	ca_number_sentences	ca_ar_index	core_p_a	cb_smog_index	cb_noun_phrases	cb_flesch_reading_ease	cb_number_words	cb_number_sentences	cb_ar_index	core_p_b	arxiv_common_results_first_1000	core_common_results_first_500	core_p_b_given_a	core_p_a_given_b	core_p_a_and_b	cat_common	ave_tax_simil	max_tax_simil	min_tax_simil	domain	prerequisite	p_ca	p_cb	p_ca_cb	p_ca_given_cb	p_cb_given_ca	page_rank_difference	ca_inlinks	ca_outlinks	cb_inlinks	cb_outlinks	common_neighbors	direct_connections	link_proportion	ngd	pmi
936	Algebraic_topology	Metric_(mathematics)	14.8	344.0	37.3	1756.0	104.0	14.3	0.007953244	13.8	428.0	-85.92	2837.0	124.0	14.4	0.013447587	0.001006441	0.002322206	1.025846889	0.606711887	0.008158811	0	0.46667	0.6	0.33333	Math	0	6.588e-06	5.025e-06	0.0	0.0	0.0	-9.898	473	214	395	129	9	0	0.01268	0.46562	7.23109
937	Analytical_mechanics	K-theory	16.4	922.0	-639.54	4781.0	125.0	23.9	0.018494006	14.1	682.0	-426.55	2640.0	126.0	19.6	0.081582328	0.000996791	0.002321869	3.06029973	0.693743395	0.056597201	0	0.26136	0.27273	0.25	Math	0	2.244e-06	2.244e-06	0.0	0.0	0.0	-0.51649	67	167	130	104	1	0	0.01493	0.4364	9.06907
938	Mathematical_model	Topology	15.0	610.0	-26.09	4060.0	189.0	15.3	0.090381959	15.3	552.0	42.92	3436.0	174.0	14.6	0.004321302	0.001031498	0.00230614	0.595649775	9.999999999	0.053835993	0	0.2806	0.55556	0.0	Math	0	9.379e-06	1.6638e-05	0.0	0.0	0.0	-41.2186	741	237	1475	260	8	0	0.02024	0.52436	6.00459
939	Fourier_analysis	Combinatorics	16.4	637.0	-262.73	3274.0	100.0	20.7	0.11885236	15.4	464.0	28.43	2514.0	129.0	16.0	0.000528568	0.000997162	0.002309469	0.616646361	9.999999999	0.073289875	0	0.18844	0.33333	0.0	Math	0	4.603e-06	1.1383e-05	1e-08	0.00084246	0.002083333	-25.4453	275	205	916	271	8	1	0.02909	0.48663	7.21504
940	Fourier_analysis	Dynamical_system	16.4	637.0	-262.73	3274.0	100.0	20.7	0.11885236	14.4	714.0	-8.66	4612.0	212.0	13.7	0.083816545	0.001033579	0.002309469	1.239919411	1.75821311	0.147367349	0	0.28844	0.6	0.0	Math	0	4.603e-06	1.0482e-05	0.0	0.0	0.0	-25.8063	275	205	864	229	9	0	0.03636	0.45772	7.62128
941	Numerical_linear_algebra	Computability_theory	17.2	76.0	10.7	255.0	15.0	19.0	0.046038293	14.4	903.0	43.22	5761.0	315.0	14.3	0.040149859	0.001041587	0.00231448	1.084909654	1.244024	0.049947388	0	0.14286	0.14286	0.14286	Math	0	1.333e-06	4.219e-06	0.0	0.0	0.0	-17.78679	80	59	270	170	2	0	0.0375	0.40995	9.34375
942	Differential_geometry	Coding_theory	15.3	523.0	-22.54	2539.0	144.0	15.4	0.026135082	13.2	464.0	-14.69	3001.0	161.0	13.6	0.04484473	0.000929345	0.002318169	1.412243971	0.823042345	0.036909111	0	0.2381	0.33333	0.14286	Math	0	1.028e-05	4.411e-06	0.0	0.0	0.0	38.9939	857	215	281	179	6	0	0.007	0.51046	6.86492
943	Dynamical_system	Set_theory	14.4	714.0	-8.66	4612.0	212.0	13.7	0.083816545	14.7	534.0	42.0	3703.0	177.0	13.1	0.076283294	0.001033579	0.002316826	1.269839699	1.395240954	0.106433577	0	0.2418	0.5	0.0	Math	0	1.0482e-05	1.1383e-05	0.0	0.0	0.0	-46.7553	864	229	898	289	13	0	0.02431	0.43686	6.98439
944	Coding_theory	Orthogonal_polynomials	13.2	464.0	-14.69	3001.0	161.0	13.6	0.04484473	13.6	394.0	-300.2	1468.0	97.0	16.1	0.006714519	0.000938824	0.002318169	0.508462141	3.39590183	0.022801847	0	0.24405	0.33333	0.14286	Math	0	4.411e-06	2.647e-06	0.0	0.0	0.0	4.081	281	179	159	117	2	0	0.01423	0.41324	8.71022
945	Field_(mathematics)	Ordinary_differential_equation	13.6	1253.0	-50.46	8363.0	334.0	12.2	0.04990707	15.4	905.0	-451.53	4092.0	146.0	19.1	0.037775049	0.001045843	0.002317161	1.002206047	1.32407948	0.050017168	0	0.23155	0.33333	0.14286	Math	0	1.2332e-05	6.866e-06	0.0	0.0	0.0	70.5079	1040	246	526	190	8	0	0.01635	0.4524	7.18371
946	Partial_differential_equation	Trigonometry	15.4	789.0	-274.78	4054.0	147.0	18.5	0.045881052	14.7	545.0	-257.15	2978.0	117.0	17.3	7.4853e-05	0.001023751	0.002321195	0.36809151	9.999999999	0.016888426	0	0.32197	0.45455	0.25	Math	0	1.3061e-05	1.0031e-05	0.0	0.0	0.0	12.1008	1127	235	760	286	7	0	0.0071	0.56708	5.4494
947	Calculus	Primality_test	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	0.001042726	0.002303816	9.999999999	0.462725091	0.022043182	0	0.18056	0.25	0.11111	Math	0	1.2716e-05	2.321e-06	0.0	0.0	0.0	88.7405	1004	322	115	127	1	0	0.00299	0.54771	6.92546
948	Algebraic_topology	Primality_test	14.8	344.0	37.3	1756.0	104.0	14.3	0.007953244	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	0.001006441	0.002303816	3.178904439	0.530726246	0.025282604	0	0.25	0.25	0.25	Math	0	6.588e-06	2.321e-06	0.0	0.0	0.0	22.8805	473	214	115	127	1	0	0.00211	0.58031	6.42634
949	Special_relativity	Differential_geometry	14.8	1841.0	-257.25	10491.0	417.0	16.9	0.031609565	15.3	523.0	-22.54	2539.0	144.0	15.4	0.026135082	0.001007074	0.002337131	0.865987099	1.047384361	0.027373476	0	0.30952	0.5	0.0	Math	0	1.2697e-05	1.028e-05	0.0	0.0	0.0	31.2113	966	358	857	215	16	0	0.02692	0.42011	7.19894
950	Algebraic_topology	Multivariable_calculus	14.8	344.0	37.3	1756.0	104.0	14.3	0.007953244	16.7	188.0	-282.94	1040.0	40.0	19.5	0.002961101	0.001031602	0.002316826	0.493260504	1.324852051	0.003923021	0	0.33333	0.33333	0.33333	Math	0	6.588e-06	1.985e-06	0.0	0.0	0.0	19.7177	473	214	105	102	5	0	0.00846	0.44587	8.55759
951	Calculus	Algebraic_geometry	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	15.6	1154.0	-0.71	6742.0	341.0	14.7	0.012484097	0.001008734	0.002349831	2.786736856	0.411521086	0.005137469	0	0.33333	0.33333	0.33333	Math	0	1.2716e-05	1.3646e-05	0.0	0.0	0.0	33.8831	1004	322	1115	308	22	0	0.04681	0.37488	7.61775
952	Metric_(mathematics)	Complex_analysis	13.8	428.0	-85.92	2837.0	124.0	14.4	0.013447587	14.8	364.0	-189.67	1898.0	77.0	18.5	0.136355395	0.001042302	0.002302821	7.29338193	0.719285002	0.098078391	0	0.33333	0.33333	0.33333	Math	0	5.025e-06	7.499e-06	0.0	0.0	0.0	-9.8258	395	129	621	161	3	0	0.01772	0.47821	7.06073
953	Statistics	Primality_test	16.1	803.0	32.73	6043.0	285.0	16.4	0.016130771	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	0.001036296	0.002299511	2.003801508	0.678513631	0.032322863	0	0.19161	0.5	0.0	Math	0	4.5359e-05	2.321e-06	0.0	0.0	0.0	303.3548	4306	424	115	127	2	0	0.00023	0.78841	3.23991
954	Mathematical_optimization	Differential_topology	15.1	1133.0	-14.18	5383.0	354.0	16.4	0.022837092	15.7	150.0	35.37	949.0	58.0	16.1	0.022289643	0.001034883	0.002298851	1.00823099	1.032993846	0.023025064	0	0.46667	0.6	0.33333	Math	0	1.216e-05	2.254e-06	0.0	0.0	0.0	43.9344	940	328	155	80	5	0	0.00851	0.46209	8.00489
955	Mathematical_logic	Algebraic_number_theory	14.8	1600.0	35.88	7575.0	408.0	15.8	0.020075356	13.3	917.0	-41.39	5127.0	247.0	12.7	0.102962874	0.001022835	0.002315485	3.544414435	0.691078026	0.07115538	0	0.33333	0.33333	0.33333	Math	0	1.1527e-05	4.104e-06	0.0	0.0	0.0	45.624	830	372	259	169	9	0	0.01566	0.42406	8.1442
956	Vector_calculus	Fourier_analysis	17.3	386.0	-43.89	2065.0	75.0	20.9	0.018044227	16.4	637.0	-262.73	3274.0	100.0	20.7	0.11885236	0.001068403	0.002309469	4.897330877	0.743515324	0.088368551	0	0.25	0.5	0.0	Math	0	3.548e-06	4.603e-06	0.0	0.0	0.0	-2.9122	191	179	275	205	6	0	0.02618	0.39652	8.79874
957	Analytic_geometry	Discrete_mathematics	13.4	738.0	-292.11	4132.0	152.0	17.8	0.014281097	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	0.001035406	0.002316155	0.928856035	0.774141145	0.013265083	0	0.33333	0.33333	0.33333	Math	0	4.076e-06	5.84e-06	0.0	0.0	0.0	9.5117	251	174	295	314	11	0	0.01992	0.41468	8.30334
958	Algebraic_number_theory	Complex_analysis	13.3	917.0	-41.39	5127.0	247.0	12.7	0.102962874	14.8	364.0	-189.67	1898.0	77.0	18.5	0.136355395	0.001022835	0.002302821	1.74638296	1.318705497	0.179812609	0	0.33333	0.33333	0.33333	Math	0	4.104e-06	7.499e-06	0.0	0.0	0.0	-34.1294	259	169	621	161	9	0	0.0695	0.36126	9.0322
959	Primality_test	Algebraic_topology	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	14.8	344.0	37.3	1756.0	104.0	14.3	0.007953244	0.001006441	0.002303816	0.530726246	3.178904439	0.025282604	0	0.25	0.25	0.25	Math	0	2.321e-06	6.588e-06	0.0	0.0	0.0	-22.8805	115	127	473	214	1	0	0.0087	0.58031	6.42634
960	Linear_programming	Commutative_algebra	14.1	1159.0	-210.38	6162.0	319.0	15.9	0.037102101	14.6	539.0	-65.24	2348.0	138.0	14.5	0.004611	0.000824296	0.002314145	0.482125115	3.879387552	0.017887855	0	0.22222	0.25	0.11111	Math	0	7.173e-06	3.529e-06	0.0	0.0	0.0	10.5307	477	271	230	138	2	0	0.01258	0.44109	7.99916
961	Coding_theory	Probability_theory	13.2	464.0	-14.69	3001.0	161.0	13.6	0.04484473	13.8	578.0	-229.03	3120.0	152.0	16.8	0.049822418	0.000942171	0.002313476	1.389774878	1.250924404	0.062324079	0	0.33333	0.33333	0.33333	Math	0	4.411e-06	1.3301e-05	0.0	0.0	0.0	-72.0587	281	179	1201	186	5	0	0.06762	0.42659	8.04101
962	Fourier_series	Mathematical_statistics	13.8	1880.0	-1110.05	8006.0	211.0	21.8	0.036705715	17.7	221.0	15.0	1515.0	69.0	18.7	0.027781201	0.001040794	0.002319513	0.835239433	1.10355419	0.03065806	0	0.16071	0.25	0.0	Math	0	6.31e-06	2.963e-06	0.0	0.0	0.0	29.11603	441	217	170	139	6	0	0.00227	0.59564	5.96351
963	Linear_algebra	Analytic_number_theory	13.2	1622.0	-423.71	7370.0	252.0	16.3	0.03449714	14.1	590.0	-148.59	3183.0	106.0	16.8	0.103521796	0.001040768	0.002323893	2.461205892	0.820161232	0.084904563	0	0.46667	0.6	0.33333	Math	0	9.945e-06	3.241e-06	0.0	0.0	0.0	68.48216	769	268	215	123	7	0	0.01821	0.40109	8.62985
964	Algebraic_number_theory	Numerical_linear_algebra	13.3	917.0	-41.39	5127.0	247.0	12.7	0.102962874	17.2	76.0	10.7	255.0	15.0	19.0	0.046038293	0.001022835	0.00231448	0.927822646	2.075039734	0.095531287	0	0.42857	0.42857	0.42857	Math	0	4.104e-06	1.333e-06	0.0	0.0	0.0	8.29959	259	169	80	59	1	0	0.00386	0.50625	7.81879
965	Group_theory	Multivariable_calculus	14.8	800.0	-8.05	4469.0	213.0	14.6	0.085564011	16.7	188.0	-282.94	1040.0	40.0	19.5	0.002961101	0.000973211	0.002316826	0.533911256	9.999999999	0.045683589	0	0.25	0.25	0.25	Math	0	1.076e-05	1.985e-06	0.0	0.0	0.0	40.5747	818	304	105	102	7	0	0.00611	0.4762	8.08926
966	Metric_(mathematics)	Real_analysis	13.8	428.0	-85.92	2837.0	124.0	14.4	0.013447587	13.5	993.0	-342.16	4909.0	211.0	17.7	0.133461469	0.001042302	0.002301827	6.907793982	0.696029824	0.092893163	0	0.33333	0.33333	0.33333	Math	0	5.025e-06	3.433e-06	0.0	0.0	0.0	19.7848	395	129	211	147	10	0	0.01519	0.41844	8.39569
967	Finite_element_method	Primality_test	14.8	1224.0	-300.87	6254.0	219.0	19.1	0.082360292	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	0.001058174	0.002303816	0.99751881	1.72459741	0.08215594	0	0.31815	0.42857	0.11111	Math	0	8.87e-06	2.321e-06	0.0	0.0	0.0	22.572	692	233	115	127	0	0	0.0	0.0	0.0
968	Functional_analysis	Discrete_mathematics	13.7	546.0	-80.95	2189.0	107.0	14.3	0.129275955	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	0.001017812	0.002301827	0.745240205	5.622431863	0.096341639	0	0.33333	0.33333	0.33333	Math	0	8.41e-06	5.84e-06	0.0	0.0	0.0	25.8079	696	181	295	314	7	0	0.0158	0.42883	7.96945
969	Dynamical_system	Orthogonal_polynomials	14.4	714.0	-8.66	4612.0	212.0	13.7	0.083816545	13.6	394.0	-300.2	1468.0	97.0	16.1	0.006714519	0.001033579	0.002316826	0.593124968	7.403908749	0.049713686	0	0.19762	0.4	0.0	Math	0	1.0482e-05	2.647e-06	0.0	0.0	0.0	39.3557	864	229	159	117	3	0	0.00579	0.50072	7.41169
970	Lie_theory	Algebraic_number_theory	13.6	222.0	12.53	912.0	60.0	13.3	0.04448343	13.3	917.0	-41.39	5127.0	247.0	12.7	0.102962874	0.001017165	0.002326596	2.154045054	0.930620016	0.095819312	0	0.29762	0.5	0.14286	Math	0	1.515e-06	4.104e-06	0.0	0.0	0.0	-12.62941	57	101	259	169	5	0	0.07018	0.36857	10.30783
971	Primality_test	Operations_research	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	16.4	758.0	28.98	3693.0	109.0	19.1	0.099766997	0.00104339	0.002293578	1.985490552	0.948052011	0.094584302	0	0.26957	0.5	0.0	Math	0	2.321e-06	1.0731e-05	0.0	0.0	0.0	-35.3064	115	127	857	262	1	0	0.03478	0.50569	7.56889
972	Functional_analysis	Combinatorics	13.7	546.0	-80.95	2189.0	107.0	14.3	0.129275955	15.4	464.0	28.43	2514.0	129.0	16.0	0.000528568	0.000970849	0.002301827	0.636128312	9.999999999	0.082236095	0	0.33333	0.33333	0.33333	Math	0	8.41e-06	1.1383e-05	1.9e-08	0.00168492	0.002280502	-4.2207	696	181	916	271	9	2	0.05029	0.37043	8.00467
973	Mathematical_model	Commutative_algebra	15.0	610.0	-26.09	4060.0	189.0	15.3	0.090381959	14.6	539.0	-65.24	2348.0	138.0	14.5	0.004611	0.000805072	0.00230614	0.594967902	9.999999999	0.053774364	0	0.19124	0.33333	0.11111	Math	0	9.379e-06	3.529e-06	0.0	0.0	0.0	49.5407	741	237	230	138	3	0	0.0054	0.52636	6.77871
974	Topology	Number_theory	15.3	552.0	42.92	3436.0	174.0	14.6	0.004321302	14.4	1127.0	-70.62	6850.0	281.0	16.2	0.102017468	0.001044533	0.002318169	9.999999999	0.543257951	0.055421801	0	0.35	0.5	0.2	Math	0	1.6638e-05	1.7674e-05	0.0	0.0	0.0	22.1774	1475	260	1482	361	10	0	0.07254	0.32601	7.83917
975	Algebraic_topology	Vector_calculus	14.8	344.0	37.3	1756.0	104.0	14.3	0.007953244	17.3	386.0	-43.89	2065.0	75.0	20.9	0.018044227	0.001031602	0.002334403	1.25783596	0.554408719	0.010003877	0	0.25	0.25	0.25	Math	0	6.588e-06	3.548e-06	0.0	0.0	0.0	10.0113	473	214	191	179	4	0	0.01268	0.43215	8.27937
976	Combinatorics	Fourier_analysis	15.4	464.0	28.43	2514.0	129.0	16.0	0.000528568	16.4	637.0	-262.73	3274.0	100.0	20.7	0.11885236	0.000997162	0.002309469	9.999999999	0.61664729	0.073289986	0	0.18844	0.33333	0.0	Math	0	1.1383e-05	4.603e-06	1e-08	0.002083333	0.00084246	25.4453	916	271	275	205	8	1	0.00873	0.48663	7.21504
977	Commutative_algebra	Coding_theory	14.6	539.0	-65.24	2348.0	138.0	14.5	0.004611	13.2	464.0	-14.69	3001.0	161.0	13.6	0.04484473	0.000827173	0.002318169	4.63739607	0.476823746	0.021383032	0	0.25	0.25	0.25	Math	0	3.529e-06	4.411e-06	0.0	0.0	0.0	0.2195	230	138	281	179	3	0	0.03043	0.37221	8.98497
978	Computability_theory	Mathematical_analysis	14.4	903.0	43.22	5761.0	315.0	14.3	0.040149859	15.6	504.0	-16.62	2710.0	147.0	16.5	0.122520061	0.001011915	0.002306805	2.753923998	0.902461683	0.11056966	0	0.41667	0.5	0.33333	Math	0	4.219e-06	1.1028e-05	1e-08	0.000869565	0.002272727	-44.495	270	170	824	326	13	1	0.05556	0.41046	8.30111
979	Statistics	Operations_research	16.1	803.0	32.73	6043.0	285.0	16.4	0.016130771	16.4	758.0	28.98	3693.0	109.0	19.1	0.099766997	0.001036296	0.002293578	4.122670525	0.66657166	0.066501853	0	0.19683	0.6	0.0	Math	0	4.5359e-05	1.0731e-05	1e-08	0.000893655	0.000211416	268.0484	4306	424	857	262	16	1	0.02671	0.42102	7.18774
980	Number_theory	Trigonometry	14.4	1127.0	-70.62	6850.0	281.0	16.2	0.102017468	14.7	545.0	-257.15	2978.0	117.0	17.3	7.4853e-05	0.001029495	0.002318169	0.503364015	9.999999999	0.051351922	0	0.33333	0.33333	0.33333	Math	0	1.7674e-05	1.0031e-05	1e-08	0.000956023	0.000542594	34.8233	1482	361	760	286	13	1	0.02092	0.44322	7.00854
981	General_relativity	K-theory	16.5	1465.0	4.92	8679.0	347.0	17.7	0.07143217	14.1	682.0	-426.55	2640.0	126.0	19.6	0.081582328	0.000993369	0.002321869	1.372504855	1.201743105	0.098041	0	0.05556	0.11111	0.0	Math	0	2.2239e-05	2.244e-06	0.0	0.0	0.0	103.68269	1824	495	130	104	4	0	0.0011	0.64967	5.30227
982	Differentiable_manifold	Group_theory	14.7	1137.0	-43.72	6911.0	273.0	13.8	0.003349014	14.8	800.0	-8.05	4469.0	213.0	14.6	0.085564011	0.000942555	0.002317497	9.999999999	0.537739711	0.046011167	0	0.42857	0.42857	0.42857	Math	0	6.895e-06	1.076e-05	1e-08	0.000891266	0.001390821	-9.0904	466	253	818	304	23	1	0.03863	0.41419	7.78731
983	Dynamical_system	Topological_space	14.4	714.0	-8.66	4612.0	212.0	13.7	0.083816545	13.4	487.0	51.58	3235.0	170.0	12.1	0.034785078	0.001033579	0.002316826	0.868676367	2.093123142	0.072809452	0	0.2381	0.33333	0.14286	Math	0	1.0482e-05	1.0213e-05	0.0	0.0	0.0	-37.8562	864	229	869	196	13	0	0.02315	0.43872	6.96136
984	Orthogonal_polynomials	Complex_analysis	13.6	394.0	-300.2	1468.0	97.0	16.1	0.006714519	14.8	364.0	-189.67	1898.0	77.0	18.5	0.136355395	0.001040319	0.002302821	9.999999999	0.67859117	0.092529567	0	0.32143	0.5	0.14286	Math	0	2.647e-06	7.499e-06	0.0	0.0	0.0	-40.3723	159	117	621	161	1	0	0.06289	0.40126	8.88813
985	Partial_differential_equation	Factorization	15.4	789.0	-274.78	4054.0	147.0	18.5	0.045881052	14.7	1424.0	-592.37	7524.0	233.0	19.7	0.001307613	0.001050998	0.002321195	0.390463886	9.999999999	0.017914894	0	0.28065	0.42857	0.2	Math	0	1.3061e-05	3.126e-06	0.0	0.0	0.0	46.7805	1127	235	182	144	1	0	0.00355	0.55552	6.51146
986	Finite_element_method	Computability_theory	14.8	1224.0	-300.87	6254.0	219.0	19.1	0.082360292	14.4	903.0	43.22	5761.0	315.0	14.3	0.040149859	0.001041587	0.00231582	0.92760672	1.902820138	0.07639796	0	0.19825	0.4	0.11111	Math	0	8.87e-06	4.219e-06	0.0	0.0	0.0	4.6099	692	233	270	170	3	0	0.00289	0.59902	5.64609
987	Algebraic_geometry	Statistics	15.6	1154.0	-0.71	6742.0	341.0	14.7	0.012484097	16.1	803.0	32.73	6043.0	285.0	16.4	0.016130771	0.000984131	0.002299511	0.71744475	0.555252459	0.00895665	0	0.18231	0.4	0.0	Math	0	1.3646e-05	4.5359e-05	0.0	0.0	0.0	-248.4974	1115	308	4306	424	9	0	0.0278	0.59145	4.91677
988	Lie_theory	Stochastic_process	13.6	222.0	12.53	912.0	60.0	13.3	0.04448343	15.8	1807.0	-101.08	10071.0	377.0	19.5	0.065116491	0.001017165	0.002305476	1.486971914	1.015804279	0.066145611	0	0.25487	0.42857	0.0	Math	0	1.515e-06	7.538e-06	0.0	0.0	0.0	-35.15401	57	101	625	161	2	0	0.05263	0.47185	8.62189
989	Topology	Probability_theory	15.3	552.0	42.92	3436.0	174.0	14.6	0.004321302	13.8	578.0	-229.03	3120.0	152.0	16.8	0.049822418	0.001044027	0.002313476	5.332257911	0.462488505	0.023042296	0	0.2	0.2	0.2	Math	0	1.6638e-05	1.3301e-05	0.0	0.0	0.0	18.9201	1475	260	1201	186	7	0	0.03661	0.40005	7.1559
990	Algebraic_number_theory	Primality_test	13.3	917.0	-41.39	5127.0	247.0	12.7	0.102962874	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	0.000997264	0.002303816	0.92858266	2.007012083	0.09560954	0	0.26984	0.42857	0.11111	Math	0	4.104e-06	2.321e-06	0.0	0.0	0.0	8.4749	259	169	115	127	3	0	0.02317	0.35474	9.8802
991	Topological_space	Mathematical_optimization	13.4	487.0	51.58	3235.0	170.0	12.1	0.034785078	15.1	1133.0	-14.18	5383.0	354.0	16.4	0.022837092	0.001046025	0.002298851	0.836466313	1.274091556	0.029096546	0	0.2381	0.33333	0.14286	Math	0	1.0213e-05	1.216e-05	0.0	0.0	0.0	30.7842	869	196	940	328	10	0	0.00921	0.55481	5.5178
992	Topological_space	Number_theory	13.4	487.0	51.58	3235.0	170.0	12.1	0.034785078	14.4	1127.0	-70.62	6850.0	281.0	16.2	0.102017468	0.001046025	0.002318169	2.409404449	0.821538933	0.083811322	0	0.2381	0.33333	0.14286	Math	0	1.0213e-05	1.7674e-05	0.0	0.0	0.0	4.3295	869	196	1482	361	6	0	0.04258	0.42954	7.07044
993	Differential_equation	Topological_space	15.5	635.0	-204.46	3293.0	158.0	18.6	0.034254072	13.4	487.0	51.58	3235.0	170.0	12.1	0.034785078	0.001070555	0.002309469	1.02987026	1.014148931	0.03527725	0	0.33929	0.42857	0.25	Math	0	1.2505e-05	1.0213e-05	0.0	0.0	0.0	0.4869	1052	252	869	196	3	0	0.02186	0.44499	6.87896
994	Orthogonal_polynomials	Statistics	13.6	394.0	-300.2	1468.0	97.0	16.1	0.006714519	16.1	803.0	32.73	6043.0	285.0	16.4	0.016130771	0.001036296	0.002299511	0.935447595	0.389385028	0.006281081	0	0.17925	0.4	0.0	Math	0	2.647e-06	4.5359e-05	0.0	0.0	0.0	-301.1228	159	117	4306	424	2	0	0.03145	0.65682	5.09444
995	Special_relativity	Ergodic_theory	14.8	1841.0	-257.25	10491.0	417.0	16.9	0.031609565	14.3	708.0	-127.1	3465.0	154.0	14.0	0.040312646	0.001007074	0.002350176	1.180654778	0.925763702	0.037319984	0	0.27619	0.42857	0.0	Math	0	1.2697e-05	4.315e-06	0.0	0.0	0.0	69.8538	966	358	293	157	6	0	0.00725	0.50911	6.85425
996	Matrix_(mathematics)	K-theory	14.9	2075.0	-163.08	10764.0	402.0	16.4	0.024903086	14.1	682.0	-426.55	2640.0	126.0	19.6	0.081582328	0.001035615	0.002310469	2.496675513	0.762112671	0.062174926	0	0.25	0.25	0.25	Math	0	1.7309e-05	2.244e-06	1e-08	0.004273504	0.000554017	103.77669	1331	474	130	104	10	1	0.00676	0.47627	7.92679
997	Probability_theory	Ergodic_theory	13.8	578.0	-229.03	3120.0	152.0	16.8	0.049822418	14.3	708.0	-127.1	3465.0	154.0	14.0	0.040312646	0.001044027	0.002313476	1.200196813	1.483323808	0.059796707	0	0.6	0.6	0.6	Math	0	1.3301e-05	4.315e-06	1e-08	0.002222222	0.000720981	71.7073	1201	186	293	157	10	1	0.03414	0.34896	9.09031
998	Field_(mathematics)	Probability_theory	13.6	1253.0	-50.46	8363.0	334.0	12.2	0.04990707	13.8	578.0	-229.03	3120.0	152.0	16.8	0.049822418	0.001020942	0.002313476	1.186790275	1.188806721	0.059229226	0	0.19643	0.25	0.14286	Math	0	1.2332e-05	1.3301e-05	0.0	0.0	0.0	22.6281	1040	246	1201	186	7	0	0.03173	0.42732	6.94954
999	Statistics	Coding_theory	16.1	803.0	32.73	6043.0	285.0	16.4	0.016130771	13.2	464.0	-14.69	3001.0	161.0	13.6	0.04484473	0.000935194	0.002299511	1.7258346	0.620787381	0.027839042	0	0.28401	0.42857	0.0	Math	0	4.5359e-05	4.411e-06	0.0	0.0	0.0	297.0418	4306	424	281	179	9	0	0.00372	0.57563	5.95097
1000	Field_(mathematics)	General_relativity	13.6	1253.0	-50.46	8363.0	334.0	12.2	0.04990707	16.5	1465.0	4.92	8679.0	347.0	17.7	0.07143217	0.000993369	0.002317161	1.46860564	1.026061575	0.073293805	0	0.11111	0.33333	0.0	Math	0	1.2332e-05	2.2239e-05	0.0	0.0	0.0	-0.788	1040	246	1824	495	2	0	0.02308	0.51486	5.88724
1001	Probability_theory	Algebraic_geometry	13.8	578.0	-229.03	3120.0	152.0	16.8	0.049822418	15.6	1154.0	-0.71	6742.0	341.0	14.7	0.012484097	0.000984131	0.002313476	0.598640043	2.389094993	0.029825695	0	0.33333	0.33333	0.33333	Math	0	1.3301e-05	1.3646e-05	0.0	0.0	0.0	23.5143	1201	186	1115	308	10	0	0.02748	0.43089	6.84908
1002	Mathematical_logic	Number_theory	14.8	1600.0	35.88	7575.0	408.0	15.8	0.020075356	14.4	1127.0	-70.62	6850.0	281.0	16.2	0.102017468	0.001026536	0.002315485	3.501464787	0.689030533	0.070293151	0	0.5	0.5	0.5	Math	0	1.1527e-05	1.7674e-05	1e-08	0.000542594	0.000831947	-21.0155	830	372	1482	361	20	1	0.06867	0.37723	7.76012
1003	Metric_(mathematics)	Finite_element_method	13.8	428.0	-85.92	2837.0	124.0	14.4	0.013447587	14.8	1224.0	-300.87	6254.0	219.0	19.1	0.082360292	0.001042302	0.00231582	4.010074637	0.654755197	0.053925829	0	0.20937	0.4	0.11111	Math	0	5.025e-06	8.87e-06	0.0	0.0	0.0	10.2065	395	129	692	233	5	0	0.00253	0.69722	4.09719
1004	Lie_theory	Combinatorics	13.6	222.0	12.53	912.0	60.0	13.3	0.04448343	15.4	464.0	28.43	2514.0	129.0	16.0	0.000528568	0.000966306	0.002338156	0.381817634	9.999999999	0.016984558	0	0.23333	0.25	0.2	Math	0	1.515e-06	1.1383e-05	0.0	0.0	0.0	-45.38121	57	101	916	271	3	0	0.10526	0.44437	9.0704
1005	Analytic_geometry	Functional_analysis	13.4	738.0	-292.11	4132.0	152.0	17.8	0.014281097	13.7	546.0	-80.95	2189.0	107.0	14.3	0.129275955	0.001035406	0.002301827	6.601813792	0.729301472	0.094281144	0	0.33333	0.33333	0.33333	Math	0	4.076e-06	8.41e-06	0.0	0.0	0.0	-16.2962	251	174	696	181	4	0	0.03586	0.4422	7.91297
